UTME    UTMN    DICT
213     2647    3801
212     2647    3801
215     2647    3801
212     2649    3801
214     2647    3801
213     2649    3801
214     2649    3801
213     2650    3801
218     2650    3801
217     2650    3801
218     2649    3801
221     2647    3801
247     2645    3802
247     2646    3802
249     2646    3802
246     2646    3802
247     2648    3802
245     2648    3802
248     2649    3802
246     2651    3802
248     2647    3802
245     2647    3802
246     2647    3802
244     2647    3802
242     2647    3802
239     2647    3802
241     2647    3802
240     2647    3802
237     2647    3802
249     2649    3802
247     2649    3802
245     2649    3802
246     2649    3802
242     2649    3802
243     2649    3802
239     2649    3802
241     2649    3802
237     2649    3802
238     2649    3802
240     2649    3802
242     2651    3802
248     2648    3802
240     2651    3802
249     2651    3802
247     2651    3802
248     2651    3802
245     2651    3802
244     2651    3802
243     2651    3802
239     2651    3802
241     2651    3802
238     2651    3802
244     2649    3802
247     2647    3802
237     2648    3802
238     2648    3802
243     2648    3802
239     2648    3802
242     2648    3802
240     2648    3802
246     2648    3802
244     2648    3802
237     2650    3802
240     2650    3802
238     2650    3802
241     2648    3802
243     2650    3802
245     2650    3802
239     2650    3802
247     2650    3802
248     2650    3802
246     2650    3802
244     2650    3802
242     2650    3802
249     2648    3802
241     2650    3802
242     2652    3802
248     2657    3802
241     2654    3802
239     2654    3802
246     2654    3802
249     2652    3802
243     2652    3802
244     2654    3802
250     2657    3802
249     2654    3802
242     2653    3802
254     2654    3802
240     2654    3802
247     2652    3802
243     2655    3802
240     2655    3802
242     2655    3802
250     2655    3802
252     2655    3802
248     2655    3802
254     2655    3802
245     2655    3802
244     2655    3802
246     2655    3802
251     2657    3802
241     2655    3802
253     2655    3802
251     2652    3802
241     2652    3802
251     2656    3802
247     2654    3802
246     2652    3802
240     2656    3802
252     2656    3802
240     2652    3802
247     2655    3802
254     2653    3802
252     2654    3802
251     2655    3802
253     2653    3802
249     2655    3802
251     2654    3802
241     2656    3802
249     2656    3802
252     2653    3802
248     2653    3802
253     2652    3802
251     2653    3802
241     2657    3802
238     2657    3802
247     2653    3802
245     2653    3802
250     2652    3802
242     2657    3802
246     2657    3802
250     2654    3802
248     2654    3802
243     2657    3802
254     2652    3802
239     2657    3802
245     2654    3802
243     2653    3802
247     2657    3802
240     2653    3802
240     2657    3802
241     2653    3802
252     2652    3802
243     2654    3802
245     2656    3802
246     2656    3802
248     2656    3802
247     2656    3802
244     2656    3802
242     2656    3802
250     2656    3802
243     2656    3802
242     2654    3802
239     2656    3802
253     2654    3802
244     2653    3802
248     2652    3802
245     2657    3802
244     2657    3802
246     2653    3802
249     2653    3802
250     2653    3802
245     2652    3802
244     2652    3802
244     2659    3802
242     2659    3802
243     2659    3802
239     2659    3802
241     2659    3802
240     2659    3802
246     2658    3802
245     2658    3802
241     2660    3802

242     2658    3802
243     2658    3802
239     2658    3802
241     2658    3802
240     2658    3802
244     2658    3802
222     2650    3803
221     2650    3803
220     2650    3803
219     2650    3803
214     2650    3803
213     2651    3803
219     2651    3803
222     2651    3803
216     2651    3803
228     2651    3803
227     2651    3803
232     2651    3803
226     2651    3803
225     2651    3803
224     2651    3803
223     2651    3803
221     2651    3803
220     2651    3803
218     2651    3803
217     2651    3803
215     2651    3803
214     2651    3803
215     2649    3803
215     2650    3803
216     2650    3803
228     2656    3803
226     2656    3803
219     2655    3803
228     2653    3803
228     2652    3803
227     2656    3803
218     2655    3803
229     2653    3803
230     2652    3803
228     2655    3803
229     2655    3803
219     2652    3803
230     2653    3803
225     2652    3803
229     2654    3803
224     2653    3803
222     2652    3803
227     2655    3803
226     2655    3803
225     2655    3803
224     2655    3803
222     2655    3803
221     2655    3803
220     2655    3803
213     2652    3803
217     2655    3803
216     2655    3803
214     2655    3803
213     2655    3803
215     2655    3803
223     2654    3803
212     2655    3803
219     2654    3803
221     2652    3803
224     2652    3803
221     2654    3803
218     2652    3803
216     2653    3803
226     2653    3803
223     2653    3803
231     2652    3803
222     2653    3803
224     2654    3803
217     2652    3803
223     2652    3803
217     2653    3803
231     2653    3803
227     2653    3803
225     2653    3803
220     2653    3803
230     2654    3803
221     2653    3803
222     2654    3803
227     2654    3803
228     2654    3803
219     2653    3803
226     2654    3803
225     2654    3803
218     2653    3803
229     2652    3803
226     2652    3803
220     2654    3803
215     2653    3803
218     2654    3803
217     2654    3803
213     2653    3803
216     2654    3803
213     2654    3803
214     2653    3803
215     2654    3803
216     2656    3803
214     2654    3803
216     2652    3803
212     2654    3803
215     2652    3803
227     2652    3803
220     2652    3803
214     2652    3803
224     2613    3804
229     2613    3804
225     2612    3804
217     2614    3804
215     2613    3804
227     2613    3804
218     2613    3804
223     2612    3804
223     2614    3804
219     2613    3804
225     2613    3804
214     2613    3804
223     2613    3804
217     2613    3804
212     2614    3804
229     2614    3804
222     2614    3804
213     2614    3804
222     2612    3804
225     2614    3804
228     2614    3804
226     2612    3804
226     2611    3804
214     2612    3804
221     2613    3804
215     2614    3804
224     2612    3804
224     2614    3804
227     2612    3804
215     2612    3804
218     2614    3804
228     2611    3804
226     2613    3804
216     2613    3804
222     2613    3804
230     2613    3804
228     2613    3804
220     2614    3804
219     2614    3804
227     2614    3804
227     2611    3804
216     2614    3804
214     2614    3804
216     2612    3804
226     2614    3804
228     2612    3804
229     2611    3804
230     2611    3804
230     2612    3804
229     2612    3804
221     2614    3804
225     2616    3804
220     2617    3804
228     2615    3804
214     2617    3804
223     2619    3804
213     2619    3804
228     2616    3804
219     2616    3804
224     2615    3804
216     2615    3804
224     2618    3804
217     2619    3804
218     2617    3804
217     2616    3804
227     2615    3804
220     2619    3804
222     2615    3804
218     2619    3804
217     2615    3804
218     2615    3804
224     2616    3804
221     2618    3804
221     2617    3804
225     2618    3804
213     2617    3804
224     2619    3804
213     2618    3804
222     2619    3804
223     2616    3804
222     2618    3804
219     2617    3804
221     2615    3804
220     2618    3804
213     2615    3804
227     2616    3804
212     2616    3804
220     2615    3804
212     2617    3804
224     2617    3804
216     2616    3804
215     2617    3804
216     2617    3804
212     2615    3804
223     2615    3804
214     2615    3804
219     2615    3804
223     2617    3804
219     2618    3804
215     2616    3804
216     2619    3804
214     2616    3804
220     2616    3804
223     2618    3804
222     2617    3804
213     2616    3804
221     2619    3804
218     2618    3804
214     2618    3804
219     2619    3804
215     2618    3804
215     2619    3804
226     2616    3804
